	rowtime	anomalyScore
370	2018-10-22 23:50:00	0.88271445
371	2018-10-30 13:05:00	0.8576309999999999
372	2018-10-26 02:05:00	0.8053937
373	2018-10-31 11:35:00	1.0454098
374	2018-10-11 15:30:00	0.676335
375	2018-11-07 05:05:00	0.8441716999999999
376	2018-11-06 00:20:00	0.64223015
377	2018-10-28 06:25:00	0.95526934
378	2018-10-18 00:45:00	1.0049683
379	2018-11-07 15:25:00	0.8428363999999999
380	2018-11-10 03:25:00	0.66851723
381	2018-10-25 09:40:00	0.6229295
382	2018-11-04 04:50:00	0.63238806
383	2018-10-28 08:45:00	0.7496698
384	2018-10-16 10:55:00	1.208985
385	2018-11-10 01:25:00	0.6135755999999999
386	2018-10-12 09:15:00	0.6121428000000001
387	2018-10-12 10:40:00	1.8246712999999999
388	2018-10-23 13:05:00	0.9643001
389	2018-11-07 01:45:00	0.65812457
390	2018-10-15 14:00:00	0.71910924
391	2018-10-27 04:00:00	0.97247213
392	2018-10-21 23:50:00	0.62515825
393	2018-10-12 20:20:00	1.3105448
394	2018-10-18 09:00:00	0.9609164000000001
395	2018-11-06 20:55:00	0.8615601999999999
396	2018-10-29 11:25:00	0.78448206
397	2018-10-19 04:20:00	0.9114613000000001
398	2018-10-22 03:20:00	0.78556544
399	2018-10-15 13:30:00	0.7179378000000001
400	2018-10-29 01:30:00	0.6234088000000001
401	2018-10-22 09:45:00	0.76334584
402	2018-10-31 11:25:00	0.62657005
403	2018-11-02 08:00:00	1.0194713
404	2018-10-29 05:05:00	0.65856606
405	2018-11-06 05:15:00	0.90001625
406	2018-10-29 00:40:00	0.8037036999999999
407	2018-10-13 05:50:00	0.7206142
408	2018-11-07 22:45:00	0.7197349000000001
409	2018-11-06 21:05:00	0.8021575
410	2018-10-18 05:55:00	0.7181763000000001
411	2018-10-21 09:50:00	0.61814725
412	2018-10-22 10:15:00	0.59677815
413	2018-11-08 08:20:00	1.2535506
414	2018-10-23 21:40:00	0.6129103
415	2018-11-09 13:20:00	0.72616315
416	2018-11-04 03:10:00	0.7083956
417	2018-10-28 17:35:00	0.6959223000000001
418	2018-10-18 21:05:00	1.3839691
419	2018-11-08 15:20:00	0.604634
420	2018-10-18 18:35:00	0.9298271
421	2018-10-14 05:10:00	0.7125545999999999
422	2018-10-14 21:00:00	0.8759041999999999
423	2018-11-08 01:45:00	0.620164
424	2018-11-01 20:10:00	0.71027076
425	2018-10-20 15:30:00	0.61642766
426	2018-10-23 21:10:00	0.7084406999999999
427	2018-11-10 14:50:00	0.9652118000000001
428	2018-11-03 10:45:00	0.92847323
429	2018-11-03 22:10:00	0.6670018
430	2018-10-26 14:35:00	1.1502072
431	2018-11-02 02:00:00	0.7018973000000001
432	2018-10-29 05:40:00	0.65403914
433	2018-10-11 10:40:00	0.6303309
434	2018-10-14 02:50:00	0.6876938
435	2018-10-27 15:20:00	0.65567356
436	2018-10-26 03:55:00	0.62100315
437	2018-11-08 03:25:00	0.8547028
438	2018-10-17 17:45:00	0.69475603
439	2018-11-02 15:40:00	0.9306521000000001
440	2018-10-26 01:55:00	0.6741956
441	2018-10-31 20:40:00	0.7272868
442	2018-10-18 01:20:00	1.0256895000000001
443	2018-11-02 05:50:00	0.6382608000000001
444	2018-10-30 06:30:00	0.66897494
445	2018-10-10 23:40:00	0.7400986999999999
446	2018-10-15 09:15:00	0.8393964
447	2018-10-27 22:05:00	0.67460775
448	2018-11-04 07:50:00	0.63973063
449	2018-10-27 10:40:00	0.7511013000000001
450	2018-10-11 18:25:00	0.6470505
451	2018-10-12 04:20:00	1.0279188
452	2018-10-13 21:35:00	0.9705151
453	2018-10-19 02:50:00	0.7210761
454	2018-11-10 15:35:00	0.8755476999999999
455	2018-10-19 11:05:00	0.66653913
456	2018-10-30 22:30:00	0.6270399
457	2018-11-01 05:15:00	0.76643366
458	2018-10-22 04:45:00	0.76521045
459	2018-10-14 05:35:00	0.6716298
460	2018-10-26 03:00:00	0.73650974
461	2018-11-02 01:00:00	0.65215176
462	2018-11-08 13:00:00	1.3289713
463	2018-11-03 13:50:00	0.6234923000000001
464	2018-11-10 05:50:00	0.6499843000000001
465	2018-11-06 09:05:00	0.64943296
